10.9.0.11 N; 37812254/977683,0/1,0/1; W; 43148852/477325,0/1,0/1; 0; 604/1; 2
10.9.0.145 N; 35721901/923636,0/1,0/1; W; 61921359/684992,0/1,0/1; 0; 604/1; 2
10.9.0.146 N; 35721901/923636,0/1,0/1; W; 77917588/861947,0/1,0/1; 0; 604/1; 2
10.9.0.147 N; 35721901/923636,0/1,0/1; W; 77283173/854929,0/1,0/1; 0; 604/1; 2
10.9.0.148 N; 35721901/923636,0/1,0/1; W; 64261091/710875,0/1,0/1; 0; 604/1; 2
10.9.0.149 N; 24922169/644395,0/1,0/1; W; 43148852/477325,0/1,0/1; 0; 604/1; 2
10.9.0.150 N; 24922169/644395,0/1,0/1; W; 4230047/46794,0/1,0/1; 0; 604/1; 2
10.9.0.151 N; 24922169/644395,0/1,0/1; W; 61921359/684992,0/1,0/1; 0; 604/1; 2
10.9.0.152 N; 24922169/644395,0/1,0/1; W; 77917588/861947,0/1,0/1; 0; 604/1; 2
10.9.0.153 N; 24922169/644395,0/1,0/1; W; 77283173/854929,0/1,0/1; 0; 604/1; 2
10.9.0.154 N; 24922169/644395,0/1,0/1; W; 64261091/710875,0/1,0/1; 0; 604/1; 2
10.9.0.155 N; 9687504/250483,0/1,0/1; W; 43148852/477325,0/1,0/1; 0; 604/1; 2
10.9.0.156 N; 9687504/250483,0/1,0/1; W; 4230047/46794,0/1,0/1; 0; 604/1; 2
10.9.0.157 N; 9687504/250483,0/1,0/1; W; 61921359/684992,0/1,0/1; 0; 604/1; 2
10.9.0.158 N; 9687504/250483,0/1,0/1; W; 77917588/861947,0/1,0/1; 0; 604/1; 2
10.9.0.159 N; 9687504/250483,0/1,0/1; W; 77283173/854929,0/1,0/1; 0; 604/1; 2
10.9.0.160 N; 9687504/250483,0/1,0/1; W; 64261091/710875,0/1,0/1; 0; 604/1; 2
10.9.0.161 N; 7390887/191101,0/1,0/1; W; 43148852/477325,0/1,0/1; 0; 604/1; 2
10.9.0.162 N; 7390887/191101,0/1,0/1; W; 4230047/46794,0/1,0/1; 0; 604/1; 2
10.9.0.163 N; 7390887/191101,0/1,0/1; W; 61921359/684992,0/1,0/1; 0; 604/1; 2
10.9.0.164 N; 7390887/191101,0/1,0/1; W; 77917588/861947,0/1,0/1; 0; 604/1; 2
10.9.0.165 N; 7390887/191101,0/1,0/1; W; 77283173/854929,0/1,0/1; 0; 604/1; 2
10.9.0.166 N; 7390887/191101,0/1,0/1; W; 64261091/710875,0/1,0/1; 0; 604/1; 2
10.9.0.167 N; 11040364/285463,0/1,0/1; W; 43148852/477325,0/1,0/1; 0; 604/1; 2
10.9.0.168 N; 11040364/285463,0/1,0/1; W; 4230047/46794,0/1,0/1; 0; 604/1; 2
10.9.0.169 N; 11040364/285463,0/1,0/1; W; 61921359/684992,0/1,0/1; 0; 604/1; 2
10.9.0.170 N; 11040364/285463,0/1,0/1; W; 77917588/861947,0/1,0/1; 0; 604/1; 2
10.9.0.171 N; 11040364/285463,0/1,0/1; W; 77283173/854929,0/1,0/1; 0; 604/1; 2
10.9.0.172 N; 11040364/285463,0/1,0/1; W; 64261091/710875,0/1,0/1; 0; 604/1; 2
10.9.0.173 N; 5401081/139652,0/1,0/1; W; 43148852/477325,0/1,0/1; 0; 604/1; 2
10.9.0.174 N; 5401081/139652,0/1,0/1; W; 4230047/46794,0/1,0/1; 0; 604/1; 2
10.9.0.175 N; 5401081/139652,0/1,0/1; W; 61921359/684992,0/1,0/1; 0; 604/1; 2
10.9.0.176 N; 5401081/139652,0/1,0/1; W; 77917588/861947,0/1,0/1; 0; 604/1; 2
10.9.0.177 N; 5401081/139652,0/1,0/1; W; 77283173/854929,0/1,0/1; 0; 604/1; 2
10.9.0.178 N; 5401081/139652,0/1,0/1; W; 64261091/710875,0/1,0/1; 0; 604/1; 2
10.9.0.179 N; 34170695/883528,0/1,0/1; W; 43148852/477325,0/1,0/1; 0; 604/1; 2
10.9.0.180 N; 34170695/883528,0/1,0/1; W; 4230047/46794,0/1,0/1; 0; 604/1; 2
10.9.0.181 N; 34170695/883528,0/1,0/1; W; 61921359/684992,0/1,0/1; 0; 604/1; 2
10.9.0.182 N; 34170695/883528,0/1,0/1; W; 77917588/861947,0/1,0/1; 0; 604/1; 2
10.9.0.183 N; 34170695/883528,0/1,0/1; W; 77283173/854929,0/1,0/1; 0; 604/1; 2
10.9.0.184 N; 34170695/883528,0/1,0/1; W; 64261091/710875,0/1,0/1; 0; 604/1; 2
10.9.0.185 N; 13404233/346584,0/1,0/1; W; 43148852/477325,0/1,0/1; 0; 604/1; 2
10.9.0.186 N; 13404233/346584,0/1,0/1; W; 4230047/46794,0/1,0/1; 0; 604/1; 2
10.9.0.187 N; 13404233/346584,0/1,0/1; W; 61921359/684992,0/1,0/1; 0; 604/1; 2
10.9.0.188 N; 13404233/346584,0/1,0/1; W; 77917588/861947,0/1,0/1; 0; 604/1; 2
10.9.0.189 N; 13404233/346584,0/1,0/1; W; 77283173/854929,0/1,0/1; 0; 604/1; 2
10.9.0.190 N; 13404233/346584,0/1,0/1; W; 64261091/710875,0/1,0/1; 0; 604/1; 2
